protocol_type,src_ip,dst_ip,sport,dport,tcp_flags,packet_size,ttl,service,flag,duration,flow_duration,packet_rate,packet_count,byte_count,avg_packet_size,syn_count,ack_count,fin_count,rst_count,prediction
6,147.32.84.165,74.222.3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,443,62,128,0,0,0.6013095378875732,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,74.222.3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,443,62,128,0,0,0.6013405323028564,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,74.222.3.26,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,1279,60,53,0,0,0.6018519401550293,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
6,147.32.84.165,221.130.69.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,6667,62,128,0,0,1.6322951316833496,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,221.130.69.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,6667,62,128,0,0,1.6323914527893066,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,74.222.3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,443,62,128,0,0,1.2024500370025635,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,74.222.3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,443,62,128,0,0,1.2024993896484375,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,74.222.3.26,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,1279,60,53,0,0,1.2033960819244385,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
6,221.130.69.202,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,1278,60,231,0,0,1.6324503421783447,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
6,147.32.84.165,222.88.205.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,443,62,128,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,222.88.205.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,443,62,128,0,0,3.838539123535156e-05,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,82.227.106.170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,6667,62,128,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,82.227.106.170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,6667,62,128,0,0,4.506111145019531e-05,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,67.195.168.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,25,62,128,0,0,8.94044828414917,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,67.195.168.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,25,62,128,0,0,8.940493822097778,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,222.88.205.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,443,62,128,0,0,2.82417368888855,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,222.88.205.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,443,62,128,0,0,2.824218273162842,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,94.63.150.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,80,62,128,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,94.63.150.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,80,62,128,0,0,2.5272369384765625e-05,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,94.63.150.20,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1282,62,48,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal
6,94.63.150.20,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1282,60,48,0,0,0.10445046424865723,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
6,147.32.84.165,94.63.150.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,80,60,128,0,0,0.2032785415649414,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
6,147.32.84.165,94.63.150.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,80,60,128,0,0,0.20328736305236816,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
6,147.32.84.165,195.88.191.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,80,62,128,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,195.88.191.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,80,62,128,0,0,4.38690185546875e-05,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,82.227.106.170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,6667,62,128,0,0,2.814234972000122,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,82.227.106.170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,6667,62,128,0,0,2.8143012523651123,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,195.88.191.59,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1283,60,53,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal
17,172.24.240.1,239.255.255.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51013,1900,212,1,170,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal
17,172.24.240.1,239.255.255.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51013,1900,212,1,170,0,1.0083675384521484,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal
17,172.24.240.1,239.255.255.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51013,1900,212,1,170,0,2.023505449295044,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal
17,172.24.240.1,239.255.255.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51013,1900,212,1,170,0,3.0275661945343018,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal
6,147.32.84.165,222.88.205.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,443,62,128,0,0,8.839967966079712,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,222.88.205.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,443,62,128,0,0,8.84001874923706,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,222.88.205.195,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,1280,62,43,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal
6,147.32.84.165,123.194.145.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,6667,62,128,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,123.194.145.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,6667,62,128,0,0,4.76837158203125e-05,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,123.194.145.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,6667,62,128,0,0,2.930365562438965,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,123.194.145.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,6667,62,128,0,0,2.930393695831299,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,195.88.191.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,80,60,128,0,0,15.142055749893188,135,135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135,135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
6,147.32.84.165,195.88.191.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,80,60,128,0,0,15.142095565795898,136,136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,136,136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
6,147.32.84.165,94.63.150.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,80,62,128,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,94.63.150.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,80,62,128,0,0,5.14984130859375e-05,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,94.63.150.20,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1285,62,48,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal
6,94.63.150.20,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1285,60,48,0,0,0.10415816307067871,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
6,147.32.84.165,94.63.150.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,80,60,128,0,0,0.2033214569091797,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
6,147.32.84.165,94.63.150.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,80,60,128,0,0,0.20333027839660645,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
6,147.32.84.165,94.63.150.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,80,62,128,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,94.63.150.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,80,62,128,0,0,3.314018249511719e-05,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,94.63.150.20,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1286,62,48,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal
6,94.63.150.20,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1286,60,48,0,0,0.1291203498840332,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
6,147.32.84.165,94.63.150.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,80,60,128,0,0,0.23087453842163086,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
6,147.32.84.165,94.63.150.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,80,60,128,0,0,0.23088383674621582,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
6,147.32.84.165,58.143.125.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,6667,62,128,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,58.143.125.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,6667,62,128,0,0,4.8160552978515625e-05,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,58.143.125.236,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,1287,60,104,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
6,222.88.205.195,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,1280,60,43,0,0,12.35281777381897,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,normal
6,147.32.84.165,58.143.125.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,6667,62,128,0,0,0.7312338352203369,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,58.143.125.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,6667,62,128,0,0,0.7312839031219482,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,58.143.125.236,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,1287,60,104,0,0,0.7194631099700928,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
6,147.32.84.165,58.143.125.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,6667,62,128,0,0,1.5326383113861084,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,58.143.125.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,6667,62,128,0,0,1.5326788425445557,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,58.143.125.236,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,1287,60,104,0,0,1.5350494384765625,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
6,147.32.84.165,200.171.4.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,6667,62,128,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,200.171.4.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,6667,62,128,0,0,5.459785461425781e-05,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,200.171.4.222,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,1288,62,44,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal
6,200.171.4.222,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,1288,60,44,0,0,0.646794319152832,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
6,147.32.84.165,200.171.4.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,6667,60,128,0,0,0.9380605220794678,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
6,147.32.84.165,200.171.4.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,6667,60,128,0,0,0.9380884170532227,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,normal
6,147.32.84.165,212.117.171.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,65500,62,128,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,147.32.84.165,212.117.171.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,65500,62,128,0,0,2.4318695068359375e-05,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,normal
6,212.117.171.138,147.32.84.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65500,1289,62,52,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal
